run,type,module,name,attrname,attrvalue,value
General-1-20260518-01:51:15-2706,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-1-20260518-01:51:15-2706,config,,,**.networkServer.numApps,1,
General-1-20260518-01:51:15-2706,config,,,**.networkServer.**.evaluateADRinServer,true,
General-1-20260518-01:51:15-2706,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-1-20260518-01:51:15-2706,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-1-20260518-01:51:15-2706,config,,,**.networkServer.app[0].destPort,2000,
General-1-20260518-01:51:15-2706,config,,,**.networkServer.app[0].localPort,1000,
General-1-20260518-01:51:15-2706,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-1-20260518-01:51:15-2706,config,,,**.numberOfPacketsToSend,0,
General-1-20260518-01:51:15-2706,config,,,sim-time-limit,3d,
General-1-20260518-01:51:15-2706,config,,,warmup-period,2h,
General-1-20260518-01:51:15-2706,config,,,simtime-resolution,-11,
General-1-20260518-01:51:15-2706,config,,,repeat,20,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-1-20260518-01:51:15-2706,config,,,**.alohaChannelModel,false,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].numApps,1,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-1-20260518-01:51:15-2706,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-1-20260518-01:51:15-2706,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-1-20260518-01:51:15-2706,config,,,**.sigma,3.57,
General-1-20260518-01:51:15-2706,config,,,**.constraintAreaMinX,0m,
General-1-20260518-01:51:15-2706,config,,,**.constraintAreaMinY,0m,
General-1-20260518-01:51:15-2706,config,,,**.constraintAreaMinZ,0m,
General-1-20260518-01:51:15-2706,config,,,**.constraintAreaMaxZ,0m,
General-1-20260518-01:51:15-2706,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-1-20260518-01:51:15-2706,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-1-20260518-01:51:15-2706,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-1-20260518-01:51:15-2706,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-1-20260518-01:51:15-2706,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-1-20260518-01:51:15-2706,config,,,**.minInterferenceTime,0s,
General-1-20260518-01:51:15-2706,config,,,**.displayAddresses,false,
General-1-20260518-01:51:15-2706,config,,,**.numberOfNodes,6,
General-1-20260518-01:51:15-2706,config,,,**.numberOfGateways,1,
General-1-20260518-01:51:15-2706,config,,,**.constraintAreaMaxX,2376.0m,
General-1-20260518-01:51:15-2706,config,,,**.constraintAreaMaxY,1090.0m,
General-1-20260518-01:51:15-2706,config,,,**.loRaGW[0].**.initialX,544.00m,
General-1-20260518-01:51:15-2706,config,,,**.loRaGW[0].**.initialY,544.00m,
General-1-20260518-01:51:15-2706,config,,,output-scalar-file,../results/n100-gw1-s1.ini.sca,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-1-20260518-01:51:15-2706,config,,,**.vector-recording,false,
General-1-20260518-01:51:15-2706,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-1-20260518-01:51:15-2706,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-1-20260518-01:51:15-2706,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-1-20260518-01:51:15-2706,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-1-20260518-01:51:15-2706,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-1-20260518-01:51:15-2706,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-10-20260518-02:26:30-2790,runattr,,,configname,General,
General-10-20260518-02:26:30-2790,runattr,,,datetime,20260518-02:26:30,
General-10-20260518-02:26:30-2790,runattr,,,datetimef,20260518-022630,
General-10-20260518-02:26:30-2790,runattr,,,experiment,General,
General-10-20260518-02:26:30-2790,runattr,,,inifile,n100-gw1.ini,
General-10-20260518-02:26:30-2790,runattr,,,iterationvars,"$0=""avg""",
General-10-20260518-02:26:30-2790,runattr,,,iterationvarsd,avg,
General-10-20260518-02:26:30-2790,runattr,,,iterationvarsf,avg-,
General-10-20260518-02:26:30-2790,runattr,,,measurement,"$0=""avg""",
General-10-20260518-02:26:30-2790,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-10-20260518-02:26:30-2790,runattr,,,processid,2790,
General-10-20260518-02:26:30-2790,runattr,,,repetition,10,
General-10-20260518-02:26:30-2790,runattr,,,replication,#10,
General-10-20260518-02:26:30-2790,runattr,,,resultdir,results,
General-10-20260518-02:26:30-2790,runattr,,,runnumber,10,
General-10-20260518-02:26:30-2790,runattr,,,seedset,10,
General-10-20260518-02:26:30-2790,config,,,image-path,../../../inet4.4/images,
General-10-20260518-02:26:30-2790,config,,,network,flora.simulations.LoRaNetworkTest,
General-10-20260518-02:26:30-2790,config,,,output-vector-file,../results/n100-gw1-s10.ini.vec,
General-10-20260518-02:26:30-2790,config,,,**.maxTransmissionDuration,4s,
General-10-20260518-02:26:30-2790,config,,,**.energyDetection,-110dBm,
General-10-20260518-02:26:30-2790,config,,,**.vector-recording,true,
General-10-20260518-02:26:30-2790,config,,,rng-class,cMersenneTwister,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[*].numUdpApps,1,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-10-20260518-02:26:30-2790,config,,,**.networkServer.numApps,1,
General-10-20260518-02:26:30-2790,config,,,**.networkServer.**.evaluateADRinServer,true,
General-10-20260518-02:26:30-2790,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-10-20260518-02:26:30-2790,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-10-20260518-02:26:30-2790,config,,,**.networkServer.app[0].destPort,2000,
General-10-20260518-02:26:30-2790,config,,,**.networkServer.app[0].localPort,1000,
General-10-20260518-02:26:30-2790,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-10-20260518-02:26:30-2790,config,,,**.numberOfPacketsToSend,0,
General-10-20260518-02:26:30-2790,config,,,sim-time-limit,3d,
General-10-20260518-02:26:30-2790,config,,,warmup-period,2h,
General-10-20260518-02:26:30-2790,config,,,simtime-resolution,-11,
General-10-20260518-02:26:30-2790,config,,,repeat,20,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-10-20260518-02:26:30-2790,config,,,**.alohaChannelModel,false,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].numApps,1,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-10-20260518-02:26:30-2790,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-10-20260518-02:26:30-2790,config,,,**.sigma,3.57,
General-10-20260518-02:26:30-2790,config,,,**.constraintAreaMinX,0m,
General-10-20260518-02:26:30-2790,config,,,**.constraintAreaMinY,0m,
General-10-20260518-02:26:30-2790,config,,,**.constraintAreaMinZ,0m,
General-10-20260518-02:26:30-2790,config,,,**.constraintAreaMaxZ,0m,
General-10-20260518-02:26:30-2790,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-10-20260518-02:26:30-2790,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-10-20260518-02:26:30-2790,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-10-20260518-02:26:30-2790,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-10-20260518-02:26:30-2790,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-10-20260518-02:26:30-2790,config,,,**.minInterferenceTime,0s,
General-10-20260518-02:26:30-2790,config,,,**.displayAddresses,false,
General-10-20260518-02:26:30-2790,config,,,**.numberOfNodes,6,
General-10-20260518-02:26:30-2790,config,,,**.numberOfGateways,1,
General-10-20260518-02:26:30-2790,config,,,**.constraintAreaMaxX,2376.0m,
General-10-20260518-02:26:30-2790,config,,,**.constraintAreaMaxY,1090.0m,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[0].**.initialX,544.00m,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[0].**.initialY,544.00m,
General-10-20260518-02:26:30-2790,config,,,output-scalar-file,../results/n100-gw1-s10.ini.sca,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-10-20260518-02:26:30-2790,config,,,**.vector-recording,false,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-10-20260518-02:26:30-2790,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-10-20260518-02:26:30-2790,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-10-20260518-02:26:30-2790,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-10-20260518-02:26:30-2790,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-13-20260518-02:37:59-2814,runattr,,,configname,General,
General-13-20260518-02:37:59-2814,runattr,,,datetime,20260518-02:37:59,
General-13-20260518-02:37:59-2814,runattr,,,datetimef,20260518-023759,
General-13-20260518-02:37:59-2814,runattr,,,experiment,General,
General-13-20260518-02:37:59-2814,runattr,,,inifile,n100-gw1.ini,
General-13-20260518-02:37:59-2814,runattr,,,iterationvars,"$0=""avg""",
General-13-20260518-02:37:59-2814,runattr,,,iterationvarsd,avg,
General-13-20260518-02:37:59-2814,runattr,,,iterationvarsf,avg-,
General-13-20260518-02:37:59-2814,runattr,,,measurement,"$0=""avg""",
General-13-20260518-02:37:59-2814,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-13-20260518-02:37:59-2814,runattr,,,processid,2814,
General-13-20260518-02:37:59-2814,runattr,,,repetition,13,
General-13-20260518-02:37:59-2814,runattr,,,replication,#13,
General-13-20260518-02:37:59-2814,runattr,,,resultdir,results,
General-13-20260518-02:37:59-2814,runattr,,,runnumber,13,
General-13-20260518-02:37:59-2814,runattr,,,seedset,13,
General-13-20260518-02:37:59-2814,config,,,image-path,../../../inet4.4/images,
General-13-20260518-02:37:59-2814,config,,,network,flora.simulations.LoRaNetworkTest,
General-13-20260518-02:37:59-2814,config,,,output-vector-file,../results/n100-gw1-s13.ini.vec,
General-13-20260518-02:37:59-2814,config,,,**.maxTransmissionDuration,4s,
General-13-20260518-02:37:59-2814,config,,,**.energyDetection,-110dBm,
General-13-20260518-02:37:59-2814,config,,,**.vector-recording,true,
General-13-20260518-02:37:59-2814,config,,,rng-class,cMersenneTwister,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[*].numUdpApps,1,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-13-20260518-02:37:59-2814,config,,,**.networkServer.numApps,1,
General-13-20260518-02:37:59-2814,config,,,**.networkServer.**.evaluateADRinServer,true,
General-13-20260518-02:37:59-2814,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-13-20260518-02:37:59-2814,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-13-20260518-02:37:59-2814,config,,,**.networkServer.app[0].destPort,2000,
General-13-20260518-02:37:59-2814,config,,,**.networkServer.app[0].localPort,1000,
General-13-20260518-02:37:59-2814,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-13-20260518-02:37:59-2814,config,,,**.numberOfPacketsToSend,0,
General-13-20260518-02:37:59-2814,config,,,sim-time-limit,3d,
General-13-20260518-02:37:59-2814,config,,,warmup-period,2h,
General-13-20260518-02:37:59-2814,config,,,simtime-resolution,-11,
General-13-20260518-02:37:59-2814,config,,,repeat,20,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-13-20260518-02:37:59-2814,config,,,**.alohaChannelModel,false,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].numApps,1,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-13-20260518-02:37:59-2814,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-13-20260518-02:37:59-2814,config,,,**.sigma,3.57,
General-13-20260518-02:37:59-2814,config,,,**.constraintAreaMinX,0m,
General-13-20260518-02:37:59-2814,config,,,**.constraintAreaMinY,0m,
General-13-20260518-02:37:59-2814,config,,,**.constraintAreaMinZ,0m,
General-13-20260518-02:37:59-2814,config,,,**.constraintAreaMaxZ,0m,
General-13-20260518-02:37:59-2814,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-13-20260518-02:37:59-2814,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-13-20260518-02:37:59-2814,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-13-20260518-02:37:59-2814,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-13-20260518-02:37:59-2814,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-13-20260518-02:37:59-2814,config,,,**.minInterferenceTime,0s,
General-13-20260518-02:37:59-2814,config,,,**.displayAddresses,false,
General-13-20260518-02:37:59-2814,config,,,**.numberOfNodes,6,
General-13-20260518-02:37:59-2814,config,,,**.numberOfGateways,1,
General-13-20260518-02:37:59-2814,config,,,**.constraintAreaMaxX,2376.0m,
General-13-20260518-02:37:59-2814,config,,,**.constraintAreaMaxY,1090.0m,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[0].**.initialX,544.00m,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[0].**.initialY,544.00m,
General-13-20260518-02:37:59-2814,config,,,output-scalar-file,../results/n100-gw1-s13.ini.sca,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-13-20260518-02:37:59-2814,config,,,**.vector-recording,false,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-13-20260518-02:37:59-2814,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-13-20260518-02:37:59-2814,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-13-20260518-02:37:59-2814,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-13-20260518-02:37:59-2814,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-2-20260518-01:55:11-2713,runattr,,,configname,General,
General-2-20260518-01:55:11-2713,runattr,,,datetime,20260518-01:55:11,
General-2-20260518-01:55:11-2713,runattr,,,datetimef,20260518-015511,
